Time,T22,T12,T21,T11,TTANQFRIO,Time_Minutes
2023-12-17 03:16:05,27.673751580234203,25.43806475345861,16.076594778137373,38.0940576455359,16.664470857976344,1.55
2023-12-17 03:16:06,27.639091472186703,25.524715023577365,16.093924832161125,38.076727591512146,16.664470857976344,1.5666666666666667
2023-12-17 03:16:07,27.671887756483414,25.55751130787408,16.011934121419333,38.04393130721543,16.664470857976344,1.5833333333333333
2023-12-17 03:16:08,27.706214534047312,25.591838085437978,15.92611717750959,38.00960452965153,16.664470857976344,1.6
2023-12-17 03:16:09,27.706214534047312,25.49327406115571,15.92611717750959,38.20673257821606,16.6973255327371,1.6166666666666667
2023-12-17 03:16:10,27.690015213316244,25.620748058495593,15.92611717750959,38.38916624327511,16.730431030368784,1.6333333333333333
2023-12-17 03:16:11,27.672653003117006,25.759645740089514,15.92611717750959,38.58015055546675,16.765155450767264,1.65
2023-12-17 03:16:12,27.73773869558562,25.629474355152276,15.861031485040973,38.319807785592275,16.83024114323588,1.6666666666666667
2023-12-17 03:16:13,27.72424435325259,25.594336192918227,15.967716097724178,38.49803884872464,16.832278512627877,1.6833333333333333
2023-12-17 03:16:14,27.706214534047312,25.55827655450767,16.093924832161125,38.71439667918798,16.832278512627877,1.7
2023-12-17 03:16:15,28.146733139388747,25.652673398509407,15.968062373492144,38.49413737651726,17.115469044633087,1.7166666666666666
2023-12-17 03:16:16,28.17607596707161,25.65896114729859,15.959678708439897,38.47946596267583,17.13433229100064,1.7333333333333334
2023-12-17 03:16:17,28.060272601561287,25.803715354186497,15.945203287751108,38.55184306611979,17.004053504801522,1.75
2023-12-17 03:16:18,27.907583719629155,25.99457645660166,15.92611717750959,38.647273617327365,16.832278512627877,1.7666666666666666
2023-12-17 03:16:19,28.090204362688038,25.910290005959098,15.926117177509592,38.703464584422406,16.804183029080356,1.7833333333333334
2023-12-17 03:16:20,28.343883621723148,25.79320727101982,15.926117177509592,38.78151974104859,16.765155450767264,1.8
2023-12-17 03:16:21,28.006512026255287,25.97201915617262,15.998399329979279,38.909618863193046,16.694849120232963,1.8166666666666667
2023-12-17 03:16:22,28.176075967071608,25.99457645660166,16.026801770300512,38.848642802909204,16.261732486812658,1.8333333333333333
2023-12-17 03:16:23,27.879720287776372,25.787127481094995,15.908259498582417,38.907913938768246,16.350639190601232,1.85
2023-12-17 03:16:24,27.816001965812738,25.881939199868537,15.88032630060138,38.952453902703525,16.900508302631287,1.8666666666666667
2023-12-17 03:16:25,27.773337595907925,26.095261049392583,15.858994115648974,39.016450457560744,17.839124440537084,1.8833333333333333
2023-12-17 03:16:26,27.947801852959746,25.949874168516065,15.829916739473672,39.16183733843726,17.606505431134657,1.9
2023-12-17 03:16:27,27.994340277084,26.025620872712196,15.894149819298473,39.15480786882094,17.71788341005135,1.916666666666667
2023-12-17 03:16:28,28.04182984335038,26.263068704044116,16.06036330123082,39.08357351942136,18.074055157049234,1.9333333333333336
2023-12-17 03:16:29,28.05179861491384,26.143443445282628,16.040425758103904,39.17329246349247,17.864710954216626,1.9500000000000002
2023-12-17 03:16:30,28.075391374280688,25.860330332880434,15.993240239370206,39.385627297794116,17.36926300751279,1.966666666666667
2023-12-17 03:16:31,27.99858552354532,25.962738133860928,16.018842189615327,39.18081169583312,17.164447405551794,1.9833333333333336
2023-12-17 03:16:32,27.98943580963894,26.031399026974587,16.019437256225924,39.15395762072459,17.08604173192116,2.0000000000000004
2023-12-17 03:16:33,28.04182984335038,26.162384111253196,15.993240239370202,39.284942705003196,17.03364769820972,2.016666666666667
2023-12-17 03:16:34,28.16289403462733,26.138171272997806,15.823750371582477,39.720773793600216,16.961009183443547,2.0333333333333337
2023-12-17 03:16:35,28.222420252894334,26.173562222446353,15.783875032642893,39.83152786473284,16.971311370096053,2.0500000000000003
2023-12-17 03:16:36,28.27676055986253,26.363753296835036,15.892555646579286,39.586996483375955,17.13433229100064,2.066666666666667
2023-12-17 03:16:37,28.29943287736751,26.31840866182508,16.00591723410417,39.428290260841116,17.293038513535482,2.0833333333333335
2023-12-17 03:16:38,28.32699441835515,26.335532332619813,16.06036330123082,39.429869962154584,17.34703323742971,2.1
2023-12-17 03:16:39,28.411006683583757,26.531560951486572,16.06036330123082,39.82192719988811,17.23501688379156,2.1166666666666667
2023-12-17 03:16:40,28.388469013178007,26.418872599457803,16.06036330123082,39.7768518590766,17.144866202168547,2.1333333333333333
2023-12-17 03:16:41,28.377445152653454,26.348654644989086,16.07042906912812,39.754804138027495,17.045409036635178,2.15
2023-12-17 03:16:42,28.37744515265345,26.263068704044116,16.127486363091432,39.754804138027495,16.731593919836957,2.1666666666666665
2023-12-17 03:16:43,28.40207343415513,26.24899540032887,16.12396803716262,39.77591409360037,16.759740527267454,2.183333333333333
2023-12-17 03:16:44,28.612375869165604,26.12882258032289,16.093924832161125,39.956173323609335,17.00008616727941,2.2
